1,AMD FirePro 2270 (ATI FireGL),,0x1002,0x68F2,0,0
2,AMD FirePro 2270,,0x1002,0x68F2,0,0
3,AMD FirePro 2460,,0x1002,0x68F1,0,0
4,AMD FirePro A300 Series (FireGL V) Graphics Adapter,Trinity_Workstation,0x1002,0x9906,1,0
5,AMD FirePro A300 Series (FireGL V) Graphics Adapter,Trinity_Workstation,0x1002,0x9906,0,0
6,AMD FirePro R5000 (FireGL V),,0x1002,0x6809,0,0
7,AMD FirePro S10000 (FireGL V),,0x1002,0x678A,0,0
8,AMD FirePro S7000 (FireGL V),,0x1002,0x6808,0,0
9,AMD FirePro S9000 (FireGL V),,0x1002,0x678A,0,0
10,AMD FirePro V3900 (ATI FireGL),,0x1002,0x674A,0,0
11,AMD FirePro V4900 (FireGL V),,0x1002,0x6749,0,0
12,AMD FirePro V5900 (FireGL V),,0x1002,0x6707,0,0
13,AMD FirePro V7900 (FireGL V),,0x1002,0x6704,0,0
14,AMD FirePro W5000 (FireGL V),,0x1002,0x6809,0,0
15,AMD FirePro W600,,0x1002,0x6828,0,0
16,AMD FirePro W7000 (FireGL V),,0x1002,0x6808,0,0
17,AMD FirePro W8000 (FireGL V),,0x1002,0x678A,0,0
18,AMD FirePro W9000 (FireGL V),,0x1002,0x6780,0,0
19,AMD FireStream 9350,,0x1002,0x688D,0,0
20,AMD FireStream 9350,Evergreen,0x1002,0x688D,0,0
21,AMD FireStream 9370,,0x1002,0x688C,0,0
22,AMD FireStream 9370,Evergreen,0x1002,0x688C,0,0
23,AMD Mobility Radeon HD 5000 Series,,0x1002,0x68C1,0,1
24,AMD Mobility Radeon HD 5000 Series,,0x1002,0x68E0,0,1
25,AMD Mobility Radeon HD 5000 Series,,0x1002,0x68E1,0,1
26,AMD Mobility Radeon HD 5000,,0x1002,0x68C0,0,1
27,AMD Mobility Radeon HD 5570,,0x1002,0x68C7,0,1
28,AMD Mobility Radeon HD 5800 Series,,0x1002,0x68A0,0,1
29,AMD Mobility Radeon HD 5800 Series,,0x1002,0x68A1,0,1
30,AMD Radeon (TM) HD 8500M/8700M,,0x1002,0x6601,0,1
31,AMD Radeon (TM) HD8530M,,0x1002,0x6607,0,1
32,AMD Radeon 6600M and 6700M Series,,0x1002,0x6741,0,1
33,AMD Radeon 6600M and 6700M Series,VancouverA,0x1002,0x6741,0,1
34,AMD Radeon E6460,,0x1002,0x6763,0,0
35,AMD Radeon E6460,Vancouver,0x1002,0x6763,0,0
36,AMD Radeon E6760,,0x1002,0x6743,0,0
37,AMD Radeon E8860,,0x1002,0x6822,0,0
38,AMD Radeon HD 5450,,0x1002,0x68E4,0,0
39,AMD Radeon HD 5450,,0x1002,0x68F9,0,0
40,AMD Radeon HD 5500 Series,,0x1002,0x675F,0,0
41,AMD Radeon HD 5500 Series,,0x1002,0x68DA,0,0
42,AMD Radeon HD 5500 Series,NI,0x1002,0x675F,0,0
43,AMD Radeon HD 5570,,0x1002,0x6742,0,0
44,AMD Radeon HD 5570,,0x1002,0x68D9,0,0
45,AMD Radeon HD 5600/5700,,0x1002,0x68B9,0,0
46,AMD Radeon HD 5670,,0x1002,0x68D8,0,0
47,AMD Radeon HD 5700 Series,,0x1002,0x68B8,0,0
48,AMD Radeon HD 5700 Series,,0x1002,0x68BE,0,0
49,AMD Radeon HD 5800 Series,,0x1002,0x6898,0,0
50,AMD Radeon HD 5800 Series,,0x1002,0x6899,0,0
51,AMD Radeon HD 5800 Series,,0x1002,0x689E,0,0
52,AMD Radeon HD 5900 Series,,0x1002,0x689C,0,0
53,AMD Radeon HD 6230,,0x1002,0x68E1,0,0
54,AMD Radeon HD 6250 Graphics,Wrestler,0x1002,0x9803,1,0
55,AMD Radeon HD 6250 Graphics,Wrestler,0x1002,0x9804,1,0
56,AMD Radeon HD 6250 Graphics,Wrestler,0x1002,0x9805,1,0
57,AMD Radeon HD 6290 Graphics,Wrestler,0x1002,0x9807,1,0
58,AMD Radeon HD 6300M Series,,0x1002,0x68E4,0,1
59,AMD Radeon HD 6300M Series,,0x1002,0x68E5,0,1
60,AMD Radeon HD 6300M Series,Manhattan,0x1002,0x68E5,0,1
61,AMD Radeon HD 6300M Series,ManhattanP,0x1002,0x68E4,0,1
62,AMD Radeon HD 6310 Graphics,Wrestler,0x1002,0x9802,1,0
63,AMD Radeon HD 6310 Graphics,Wrestler,0x1002,0x9803,1,0
64,AMD Radeon HD 6320 Graphics,Wrestler,0x1002,0x9806,1,0
65,AMD Radeon HD 6350,,0x1002,0x68F9,0,0
66,AMD Radeon HD 6350A Graphics,,0x1002,0x68F9,0,0
67,AMD Radeon HD 6370D,Sumo_Desktop,0x1002,0x9642,1,0
68,AMD Radeon HD 6380G,Sumo_Mobile,0x1002,0x9643,1,0
69,AMD Radeon HD 6400 Series,,0x1002,0x6770,0,0
70,AMD Radeon HD 6400 Series,NI,0x1002,0x6770,0,0
71,AMD Radeon HD 6400M Series,,0x1002,0x6760,0,1
72,AMD Radeon HD 6400M Series,Vancouver,0x1002,0x6760,0,1
73,AMD Radeon HD 6410D,Sumo_Desktop,0x1002,0x9644,1,0
74,AMD Radeon HD 6410D,Sumo_Desktop,0x1002,0x9645,1,0
75,AMD Radeon HD 6430M,,0x1002,0x6761,0,1
76,AMD Radeon HD 6430M,Vancouver,0x1002,0x6761,0,1
77,AMD Radeon HD 6450,,0x1002,0x6761,0,0
78,AMD Radeon HD 6450,,0x1002,0x6779,0,0
79,AMD RADEON HD 6450,,0x1002,0x6779,0,0
80,AMD Radeon HD 6450,NI,0x1002,0x6779,0,0
81,AMD Radeon HD 6480G,Sumo_Mobile,0x1002,0x9648,1,0
82,AMD Radeon HD 6500 Series,,0x1002,0x6742,0,0
83,AMD Radeon HD 6500 series,,0x1002,0x6750,0,0
84,AMD Radeon HD 6500M/5600/5700 Series,,0x1002,0x68C1,0,1
85,AMD Radeon HD 6510 Series,,0x1002,0x675F,0,0
86,AMD Radeon HD 6520G,Sumo_Mobile,0x1002,0x9647,1,0
87,AMD Radeon HD 6530 Series,,0x1002,0x675F,0,0
88,AMD Radeon HD 6530D,Sumo_Desktop,0x1002,0x964A,1,0
89,AMD Radeon HD 6550D,Sumo_Desktop,0x1002,0x9640,1,0
90,AMD Radeon HD 6570 Graphics,,0x1002,0x6759,0,0
91,AMD Radeon HD 6570,,0x1002,0x6759,0,0
92,AMD Radeon HD 6570,,0x1002,0x6837,0,0
93,AMD Radeon HD 6570M/5700 Series,,0x1002,0x68C0,0,1
94,AMD Radeon HD 6600A Series,,0x1002,0x6750,0,0
95,AMD Radeon HD 6600A Series,NI,0x1002,0x6750,0,0
96,AMD Radeon HD 6600M Series,,0x1002,0x6741,0,1
97,AMD Radeon HD 6620G,Sumo_Mobile,0x1002,0x9641,1,0
98,AMD Radeon HD 6625M Graphics,,0x1002,0x6742,0,1
99,AMD Radeon HD 6650M,,0x1002,0x6741,0,1
100,AMD Radeon HD 6670,,0x1002,0x6758,0,0
101,AMD Radeon HD 6670,NI,0x1002,0x6758,0,0
102,AMD Radeon HD 6700 Green Edition,,0x1002,0x68BF,0,0
103,AMD Radeon HD 6700 Series,,0x1002,0x673E,0,0
104,AMD Radeon HD 6700 Series,,0x1002,0x68B8,0,0
105,AMD Radeon HD 6700 Series,,0x1002,0x68BA,0,0
106,AMD Radeon HD 6700 Series,,0x1002,0x68BF,0,0
107,AMD Radeon HD 6700 Series,Evergreen,0x1002,0x68BA,0,0
108,AMD Radeon HD 6700 Series,Evergreen,0x1002,0x68BF,0,0
109,AMD Radeon HD 6700 Series,NI,0x1002,0x673E,0,0
110,AMD Radeon HD 6700M Series,,0x1002,0x6740,0,1
111,AMD Radeon HD 6700M Series,VancouverA,0x1002,0x6740,0,1
112,AMD Radeon HD 6750 Graphics,,0x1002,0x68BE,0,0
113,AMD Radeon HD 6750,,0x1002,0x68BE,0,0
114,AMD Radeon HD 6750,,0x1002,0x68BF,0,0
115,AMD Radeon HD 6800 Series,,0x1002,0x6738,0,0
116,AMD Radeon HD 6800 Series,,0x1002,0x6739,0,0
117,AMD Radeon HD 6800 Series,,0x1002,0x6898,0,0
118,AMD Radeon HD 6800 Series,,0x1002,0x689B,0,0
119,AMD Radeon HD 6800 Series,Evergreen,0x1002,0x689B,0,0
120,AMD Radeon HD 6800 Series,NI,0x1002,0x6738,0,0
121,AMD Radeon HD 6800 Series,NI,0x1002,0x6739,0,0
122,AMD Radeon HD 6800M Series,,0x1002,0x68A8,0,1
123,AMD Radeon HD 6800M Series,Manhattan,0x1002,0x68A8,0,1
124,AMD Radeon HD 6850 X2,,0x1002,0x6739,0,0
125,AMD Radeon HD 6850,,0x1002,0x6899,0,0
126,AMD Radeon HD 6870 X2,,0x1002,0x6738,0,0
127,AMD Radeon HD 6870,,0x1002,0x6898,0,0
128,AMD Radeon HD 6900 Series,,0x1002,0x6718,0,0
129,AMD Radeon HD 6900 Series,,0x1002,0x6719,0,0
130,AMD Radeon HD 6900 Series,,0x1002,0x671D,0,0
131,AMD Radeon HD 6900 Series,,0x1002,0x671F,0,0
132,AMD Radeon HD 6900 Series,NICayman,0x1002,0x6718,0,0
133,AMD Radeon HD 6900 Series,NICayman,0x1002,0x6719,0,0
134,AMD Radeon HD 6900 Series,NICayman,0x1002,0x671D,0,0
135,AMD Radeon HD 6900 Series,NICayman,0x1002,0x671F,0,0
136,AMD Radeon HD 6900M Series,,0x1002,0x6720,0,1
137,AMD Radeon HD 6900M Series,Vancouver,0x1002,0x6720,0,1
138,AMD Radeon HD 7000 series,,0x1002,0x6778,0,0
139,AMD Radeon HD 7000 series,NI,0x1002,0x6778,0,0
140,AMD Radeon HD 7000M Series,,0x1002,0x6842,0,1
141,AMD Radeon HD 7000M Series,R476,0x1002,0x6842,0,1
142,AMD Radeon HD 7290 Graphics,Wrestler,0x1002,0x980A,1,0
143,AMD Radeon HD 7300 Series,,0x1002,0x68FA,0,0
144,AMD Radeon HD 7310 Graphics,Wrestler,0x1002,0x9809,0,0
145,AMD Radeon HD 7310 Graphics,Wrestler,0x1002,0x9809,1,0
146,AMD Radeon HD 7340 Graphics,Wrestler,0x1002,0x9808,0,0
147,AMD Radeon HD 7340 Graphics,Wrestler,0x1002,0x9808,1,0
148,AMD Radeon HD 7350,,0x1002,0x68E1,0,0
149,AMD Radeon HD 7350,,0x1002,0x68E4,0,0
150,AMD Radeon HD 7350,,0x1002,0x68E5,0,0
151,AMD Radeon HD 7350,,0x1002,0x68F9,0,0
152,AMD Radeon HD 7350,,0x1002,0x68FA,0,0
153,AMD Radeon HD 7400 Series,,0x1002,0x677B,0,0
154,AMD Radeon HD 7400 Series,,0x1002,0x6858,0,0
155,AMD Radeon HD 7400 Series,,0x1002,0x6859,0,0
156,AMD Radeon HD 7400 Series,NI,0x1002,0x677B,0,0
157,AMD Radeon HD 7400A Series,,0x1002,0x6772,0,0
158,AMD Radeon HD 7400G,Trinity_Mobile,0x1002,0x9994,1,0
159,AMD Radeon HD 7400G,Trinity_Mobile,0x1002,0x99A4,1,0
160,AMD Radeon HD 7400M Series,,0x1002,0x6760,0,1
161,AMD Radeon HD 7420G,Trinity_Mobile,0x1002,0x9992,0,0
162,AMD Radeon HD 7420G,Trinity_Mobile,0x1002,0x9992,1,0
163,AMD Radeon HD 7420G,Trinity_Mobile,0x1002,0x99A2,1,0
164,AMD Radeon HD 7450,,0x1002,0x6779,0,0
165,AMD RADEON HD 7450,,0x1002,0x6779,0,0
166,AMD Radeon HD 7450,,0x1002,0x677B,0,0
167,AMD Radeon HD 7450M,,0x1002,0x6760,0,1
168,AMD Radeon HD 7470M,,0x1002,0x6760,0,1
169,AMD Radeon HD 7480D,Trinity_Desktop,0x1002,0x9993,1,0
170,AMD Radeon HD 7500 Series,,0x1002,0x675D,0,0
171,AMD Radeon HD 7500/7600 Series,,0x1002,0x6742,0,0
172,AMD Radeon HD 7500/7600 Series,Vancouver,0x1002,0x6742,0,0
173,AMD Radeon HD 7500/7600 Series,Vancouver,0x1002,0x6742,1,0
174,AMD Radeon HD 7500G,Trinity_Mobile,0x1002,0x990A,1,0
175,AMD Radeon HD 7500G,Trinity_Mobile,0x1002,0x9919,1,0
176,AMD Radeon HD 7500M/7600M Series,,0x1002,0x6841,0,1
177,AMD Radeon HD 7500M/7600M Series,R476,0x1002,0x6841,0,1
178,AMD Radeon HD 7510 Series,,0x1002,0x675F,0,0
179,AMD Radeon HD 7510,,0x1002,0x675F,0,0
180,AMD Radeon HD 7520G,Trinity_Mobile,0x1002,0x9990,1,0
181,AMD Radeon HD 7520G,Trinity_Mobile,0x1002,0x99A0,1,0
182,AMD Radeon HD 7540D,Trinity_Desktop,0x1002,0x9991,1,0
183,AMD Radeon HD 7560D,Trinity_Desktop,0x1002,0x9904,1,0
184,AMD Radeon HD 7570 Series,,0x1002,0x6759,0,0
185,AMD Radeon HD 7570,,0x1002,0x6759,0,0
186,AMD Radeon HD 7570,,0x1002,0x675D,0,0
187,AMD Radeon HD 7570,,0x1002,0x675F,0,0
188,AMD Radeon HD 7570,,0x1002,0x68D9,0,0
189,AMD Radeon HD 7570,,0x1002,0x68DA,0,0
190,AMD Radeon HD 7570M,,0x1002,0x6841,0,1
191,AMD Radeon HD 7600 Series,,0x1002,0x675B,0,0
192,AMD Radeon HD 7600 Series,NI,0x1002,0x675B,0,0
193,AMD Radeon HD 7600A Series,,0x1002,0x6751,0,0
194,AMD Radeon HD 7600G,Trinity_Mobile,0x1002,0x9908,1,0
195,AMD Radeon HD 7600G,Trinity_Mobile,0x1002,0x9918,1,0
196,AMD Radeon HD 7600M Series,,0x1002,0x6840,0,1
197,AMD Radeon HD 7600M Series,R476,0x1002,0x6840,0,1
198,AMD Radeon HD 7620G,Trinity_Mobile,0x1002,0x9907,1,0
199,AMD Radeon HD 7620G,Trinity_Mobile,0x1002,0x9917,1,0
200,AMD Radeon HD 7640G,Trinity_Mobile,0x1002,0x9903,1,0
201,AMD Radeon HD 7640G,Trinity_Mobile,0x1002,0x9913,1,0
202,AMD Radeon HD 7650M,,0x1002,0x6741,0,1
203,AMD Radeon HD 7650M,,0x1002,0x6841,0,1
204,AMD Radeon HD 7660D,Trinity_Desktop,0x1002,0x9901,1,0
205,AMD Radeon HD 7660G,Trinity_Mobile,0x1002,0x9900,1,0
206,AMD Radeon HD 7660G,Trinity_Mobile,0x1002,0x9910,1,0
207,AMD Radeon HD 7670,,0x1002,0x6758,0,0
208,AMD Radeon HD 7670,,0x1002,0x675B,0,0
209,AMD Radeon HD 7670M,,0x1002,0x6843,0,1
210,AMD Radeon HD 7670M,VancouverA,0x1002,0x6843,0,1
211,AMD Radeon HD 7700 Series,,0x1002,0x665C,0,0
212,AMD Radeon HD 7700 Series,,0x1002,0x6837,0,0
213,AMD Radeon HD 7700 Series,,0x1002,0x683D,0,0
214,AMD Radeon HD 7700 Series,,0x1002,0x683F,0,0
215,AMD Radeon HD 7700 Series,R575A,0x1002,0x683D,0,0
216,AMD Radeon HD 7700 Series,R575A,0x1002,0x683F,0,0
217,AMD Radeon HD 7700M Series,,0x1002,0x682D,0,1
218,AMD Radeon HD 7700M Series,,0x1002,0x682F,0,1
219,AMD Radeon HD 7700M Series,R576,0x1002,0x682D,0,1
220,AMD Radeon HD 7700M Series,R576,0x1002,0x682F,0,1
221,AMD Radeon HD 7720,,0x1002,0x673E,0,0
222,AMD Radeon HD 7800 Series,,0x1002,0x679E,0,0
223,AMD Radeon HD 7800 Series,,0x1002,0x6818,0,0
224,AMD Radeon HD 7800 Series,,0x1002,0x6819,0,0
225,AMD Radeon HD 7800 Series,R575B,0x1002,0x6818,0,0
226,AMD Radeon HD 7800 Series,R575B,0x1002,0x6819,0,0
227,AMD Radeon HD 7800M Series,,0x1002,0x6825,0,1
228,AMD Radeon HD 7800M Series,,0x1002,0x6827,0,1
229,AMD Radeon HD 7800M Series,R576,0x1002,0x6825,0,1
230,AMD Radeon HD 7800M Series,R576,0x1002,0x6827,0,1
231,AMD Radeon HD 7900 Series,,0x1002,0x6798,0,0
232,AMD Radeon HD 7900 Series,,0x1002,0x679A,0,0
233,AMD Radeon HD 7900 Series,,0x1002,0x679B,0,0
234,AMD Radeon HD 7900 Series,R575,0x1002,0x6798,0,0
235,AMD Radeon HD 7900 Series,R575,0x1002,0x679A,0,0
236,AMD Radeon HD 7970M,,0x1002,0x6800,0,1
237,AMD Radeon HD 7970M,R576B,0x1002,0x6800,0,1
238,AMD Radeon HD 8180,Kabini,0x1002,0x9839,1,0
239,AMD Radeon HD 8210,Kabini,0x1002,0x9834,1,0
240,AMD Radeon HD 8240,Kabini,0x1002,0x9838,1,0
241,AMD Radeon HD 8250,Kabini,0x1002,0x983D,1,0
242,AMD Radeon HD 8280,Kabini,0x1002,0x9836,1,0
243,AMD Radeon HD 8310G,Richland_Mobile,0x1002,0x999B,1,0
244,AMD Radeon HD 8330,Kabini,0x1002,0x9832,1,0
245,AMD Radeon HD 8350,,0x1002,0x68E1,0,0
246,AMD Radeon HD 8350,,0x1002,0x68E5,0,0
247,AMD Radeon HD 8350,,0x1002,0x68F9,0,0
248,AMD Radeon HD 8350,,0x1002,0x68FA,0,0
249,AMD Radeon HD 8350G,Richland_Mobile,0x1002,0x9997,1,0
250,AMD Radeon HD 8370D,Richland_Desktop,0x1002,0x9998,1,0
251,AMD Radeon HD 8400,Kabini,0x1002,0x9830,1,0
252,AMD Radeon HD 8410G,Richland_Mobile,0x1002,0x999A,1,0
253,AMD Radeon HD 8450,,0x1002,0x6779,0,0
254,AMD Radeon HD 8450G,Richland_Mobile,0x1002,0x9995,1,0
255,AMD Radeon HD 8470 Graphics,,0x1002,0x6778,0,0
256,AMD Radeon HD 8470,,0x1002,0x6778,0,0
257,AMD Radeon HD 8470D,Richland_Desktop,0x1002,0x9996,1,0
258,AMD Radeon HD 8500M Series,,0x1002,0x6663,0,1
259,AMD Radeon HD 8500M,,0x1002,0x666F,0,1
260,AMD Radeon HD 8510,,0x1002,0x6742,0,0
261,AMD Radeon HD 8510,,0x1002,0x675F,0,0
262,AMD Radeon HD 8510G,Richland_Mobile,0x1002,0x9999,1,0
263,AMD Radeon HD 8550,,0x1002,0x675D,0,0
264,AMD Radeon HD 8550D,Richland_Desktop,0x1002,0x999D,1,0
265,AMD Radeon HD 8550G,Richland_Mobile,0x1002,0x990D,1,0
266,AMD Radeon HD 8570 Graphics,,0x1002,0x6611,0,0
267,AMD Radeon HD 8570,,0x1002,0x6611,0,0
268,AMD Radeon HD 8570,,0x1002,0x6759,0,0
269,AMD Radeon HD 8570D,Richland_Desktop,0x1002,0x990E,1,0
270,AMD Radeon HD 8600/8700M,,0x1002,0x6600,0,1
271,AMD Radeon HD 8600M Series,,0x1002,0x6660,0,1
272,AMD Radeon HD 8610G,Richland_Mobile,0x1002,0x990F,1,0
273,AMD Radeon HD 8650D,Richland_Desktop,0x1002,0x999C,1,0
274,AMD Radeon HD 8650G,Richland_Mobile,0x1002,0x990B,1,0
275,AMD Radeon HD 8670 Graphics,,0x1002,0x6610,0,0
276,AMD Radeon HD 8670,,0x1002,0x6610,0,0
277,AMD Radeon HD 8670D,Richland_Desktop,0x1002,0x990C,1,0
278,AMD Radeon HD 8760,,0x1002,0x683D,0,0
279,AMD Radeon HD 8770,,0x1002,0x665C,0,0
280,AMD Radeon HD 8790M,,0x1002,0x6606,0,1
281,AMD Radeon HD 8800M Series,,0x1002,0x6820,0,1
282,AMD Radeon HD 8800M Series,,0x1002,0x6821,0,1
283,AMD Radeon HD 8800M Series,,0x1002,0x6823,0,1
284,AMD Radeon HD 8800M Series,,0x1002,0x682B,0,1
285,AMD Radeon HD 8870,,0x1002,0x6818,0,0
286,AMD Radeon HD 8950,,0x1002,0x6640,0,0
287,AMD Radeon HD 8950,,0x1002,0x679A,0,0
288,AMD Radeon HD 8970 Graphics,,0x1002,0x6798,0,0
289,AMD Radeon HD 8990,,0x1002,0x679B,0,0
290,AMD RADEON HD7450,,0x1002,0x6779,0,0
291,AMD Radeon HD7500/7600 Series,,0x1002,0x6742,0,0
292,AMD Radeon HD7570,,0x1002,0x6742,0,0
293,AMD Radeon HD7570,,0x1002,0x6759,0,0
294,AMD Radeon HD7670,,0x1002,0x6758,0,0
295,AMD RADEON HD8450,,0x1002,0x6779,0,0
296,AMD Radeon HD8550,,0x1002,0x6759,0,0
297,AMD Radeon HD8570,,0x1002,0x6742,0,0
298,AMD Radeon HD8570,,0x1002,0x6759,0,0
299,AMD Radeon HD8730,,0x1002,0x6837,0,0
300,AMD Radeon R5 230,,0x1002,0x6779,0,0
301,AMD Radeon R5 235,,0x1002,0x6778,0,0
302,AMD Radeon R5 235X,,0x1002,0x6771,0,0
303,AMD Radeon R5 M200 Series,,0x1002,0x6664,0,1
304,AMD Radeon R5 M200 Series,,0x1002,0x6667,0,1
305,AMD Radeon R5 M230 Series,,0x1002,0x6665,0,1
306,AMD Radeon R5 M240,,0x1002,0x6607,0,1
307,AMD Radeon R7 200 Series,,0x1002,0x6610,0,0
308,AMD Radeon R7 200 Series,,0x1002,0x6611,0,0
309,AMD Radeon R7 200 Series,,0x1002,0x6613,0,0
310,AMD Radeon R7 200 Series,,0x1002,0x6658,0,0
311,AMD Radeon R7 200 Series,,0x1002,0x665D,0,0
312,AMD Radeon R7 240,,0x1002,0x6611,0,0
313,AMD Radeon R7 M260 Series,,0x1002,0x6605,0,1
314,AMD Radeon R7 M265 Series,,0x1002,0x6604,0,1
315,AMD Radeon R7 Series / HD 9000 Series,,0x1002,0x6835,0,0
316,AMD Radeon R9 200 Series,,0x1002,0x6798,0,0
317,AMD Radeon R9 200 Series,,0x1002,0x67B0,0,0
318,AMD Radeon R9 200 Series,,0x1002,0x67B1,0,0
319,AMD Radeon R9 200 Series,,0x1002,0x6810,0,0
320,AMD Radeon R9 200 Series,,0x1002,0x6811,0,0
321,AMD Radeon R9 255,,0x1002,0x6835,0,0
322,AMD Radeon R9 260,,0x1002,0x665C,0,0
323,AMD Radeon R9 290,,0x1002,0x67B1,0,0
324,AMD Radeon R9 290X,,0x1002,0x67B0,0,0
325,AMD Radeon(TM) HD 6380G,,0x1002,0x9643,1,0
326,AMD Radeon(TM) HD 6480G,,0x1002,0x9648,1,0
327,AMD Radeon(TM) HD 6480G,Sumo_Mobile,0x1002,0x9649,1,0
328,AMD Radeon(TM) HD 6520G,,0x1002,0x9647,1,0
329,AMD Radeon(TM) HD 6620G,,0x1002,0x9641,1,0
330,AMD Radeon(TM) HD 6630M,,0x1002,0x6741,0,1
331,AMD Radeon(TM) HD 6650M,,0x1002,0x6740,0,1
332,AMD Radeon(TM) HD 7450A Graphics,,0x1002,0x6779,0,0
333,AMD Radeon(TM) HD 7670M,,0x1002,0x6740,0,1
334,AMD Radeon(TM) HD 8210E,Kabini,0x1002,0x9835,1,0
335,AMD Radeon(TM) HD 8280E,Kabini,0x1002,0x9837,1,0
336,AMD Radeon(TM) HD 8330E,Kabini,0x1002,0x9833,1,0
337,AMD Radeon(TM) HD 8400E,Kabini,0x1002,0x9831,1,0
338,AMD Radeon(TM) HD8490,,0x1002,0x6771,0,0
339,AMD Radeon(TM) HD8970M,,0x1002,0x6801,0,1
340,AMD Radeon(TM) R5 240,,0x1002,0x6611,0,0
341,AMD Radeon(TM) R5 Graphics,Kaveri,0x1002,0x1316,1,0
342,AMD Radeon(TM) R7 250,,0x1002,0x6610,0,0
343,AMD Radeon(TM) R7 Graphics,Kaveri,0x1002,0x130F,1,0
344,AMD Radeon(TM) R7 Graphics,Kaveri,0x1002,0x1313,1,0
345,ASUS ARES,,0x1002,0x689C,0,0
346,ASUS ARES2,,0x1002,0x6798,0,0
347,ASUS EAH5450 Series,,0x1002,0x68E1,0,0
348,ASUS EAH5870 Series,,0x1002,0x689C,0,0
349,ATI  Radeon HD 5000 Series,,0x1002,0x68C1,0,0
350,ATI  Radeon HD 5400 Series,,0x1002,0x68E0,0,0
351,ATI  Radeon HD 6350,,0x1002,0x68E1,0,0
352,ATI FirePro (FireGL) Graphics Adapter,,0x1002,0x68F1,0,0
353,ATI FirePro 3800 (FireGL) Graphics Adapter,,0x1002,0x68C9,0,0
354,ATI FirePro 3800 (FireGL) Graphics Adapter,EvergreenGL,0x1002,0x68C9,0,0
355,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x6704,0,0
356,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x6707,0,0
357,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x6749,0,0
358,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x674A,0,0
359,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x6780,0,0
360,ATI FirePro V (FireGL V) Graphics Adapter,,0x1002,0x678A,0,0
361,ATI FirePro V(FireGL V) Graphics Adapter,,0x1002,0x6808,0,0
362,ATI FirePro V(FireGL V) Graphics Adapter,,0x1002,0x6809,0,0
363,ATI FirePro V(FireGL V) Graphics Adapter,,0x1002,0x6828,0,0
364,ATI FirePro V3800 (FireGL V),,0x1002,0x68C9,0,0
365,ATI FirePro V4800 (FireGL V),,0x1002,0x68C8,0,0
366,ATI FirePro V4800 (FireGL) Graphics Adapter,,0x1002,0x68C8,0,0
367,ATI FirePro V4800 (FireGL) Graphics Adapter,EvergreenGL,0x1002,0x68C8,0,0
368,ATI FirePro V5800 (FireGL V),,0x1002,0x68A9,0,0
369,ATI FirePro V5800 (FireGL) Graphics Adapter,,0x1002,0x68A9,0,0
370,ATI FirePro V7800 (FireGL V),,0x1002,0x6889,0,0
371,ATI FirePro V7800 (FireGL) Graphics Adapter,,0x1002,0x6889,0,0
372,ATI FirePro V7800 (FireGL) Graphics Adapter,EvergreenGL,0x1002,0x6889,0,0
373,ATI FirePro V7800P (FireGL V),,0x1002,0x6889,0,0
374,ATI FirePro V8800 (FireGL V),,0x1002,0x6888,0,0
375,ATI FirePro V8800 (FireGL) Graphics Adapter,,0x1002,0x6888,0,0
376,ATI FirePro V8800 (FireGL) Graphics Adapter,EvergreenGL,0x1002,0x6888,0,0
377,ATI FirePro V9800 (FireGL V),,0x1002,0x688A,0,0
378,ATI FirePro V9800 (FireGL) Graphics Adapter,,0x1002,0x688A,0,0
379,ATI FirePro V9800P (FireGL V),,0x1002,0x688A,0,0
380,ATI Mobility Radeon Graphics,,0x1002,0x68E4,0,1
381,ATI Mobility Radeon Graphics,,0x1002,0x68E5,0,1
382,ATI Mobility Radeon HD 5000 Series,,0x1002,0x68C0,0,1
383,ATI Mobility Radeon HD 5000 Series,,0x1002,0x68C1,0,1
384,ATI Mobility Radeon HD 5000 Series,,0x1002,0x68E0,0,1
385,ATI Mobility Radeon HD 5000 Series,,0x1002,0x68E1,0,1
386,ATI Mobility Radeon HD 5000 Series,Manhattan,0x1002,0x68E1,0,1
387,ATI Mobility Radeon HD 5000,,0x1002,0x68C0,0,1
388,ATI Mobility Radeon HD 5400 Series,,0x1002,0x68E0,0,1
389,ATI Mobility Radeon HD 5400 Series,,0x1002,0x68E1,0,1
390,ATI Mobility Radeon HD 5450,,0x1002,0x68E0,0,1
391,ATI Mobility Radeon HD 5470,,0x1002,0x68E0,0,1
392,ATI Mobility Radeon HD 5570,,0x1002,0x68C7,0,1
393,ATI Mobility Radeon HD 5570,Manhattan,0x1002,0x68C7,0,1
394,ATI Mobility Radeon HD 5650,,0x1002,0x68C1,0,1
395,ATI Mobility Radeon HD 5800 Series,,0x1002,0x68A0,0,1
396,ATI Mobility Radeon HD 5800 Series,,0x1002,0x68A1,0,1
397,ATI Mobility Radeon HD 5800 Series,Manhattan,0x1002,0x68A0,0,1
398,ATI Mobility Radeon HD 5800 Series,Manhattan,0x1002,0x68A1,0,1
399,ATI Mobility Radeon HD 6000 series,,0x1002,0x6740,0,1
